"SPECIES","SITE","YEAR","MONTH","DAY","COUNT"
"Aglais io","UKBMS.1970","2010","5","19","0"
"Aglais io","UKBMS.1970","2010","5","21","0"
"Aglais io","UKBMS.1970","2010","6","4","0"
"Aglais io","UKBMS.1970","2010","6","16","0"
"Aglais io","UKBMS.1970","2010","6","22","0"
"Aglais io","UKBMS.1970","2010","6","26","0"
"Aglais io","UKBMS.1970","2010","7","5","6"
"Aglais io","UKBMS.1970","2010","7","11","16"
"Aglais io","UKBMS.1970","2010","7","18","113"
"Aglais io","UKBMS.1970","2010","7","24","72"
"Aglais io","UKBMS.1970","2010","8","2","35"
"Aglais io","UKBMS.1970","2010","8","9","19"
"Aglais io","UKBMS.1970","2010","8","24","0"
"Aglais io","UKBMS.1970","2010","8","30","0"
"Aglais io","UKBMS.1970","2010","9","6","0"
"Aglais io","UKBMS.1970","2010","9","12","0"
"Aglais io","UKBMS.1970","2010","9","21","0"
"Aglais io","UKBMS.1970","2010","9","25","0"
"Aglais io","UKBMS.1971","2010","4","6","0"
"Aglais io","UKBMS.1971","2010","4","11","0"
"Aglais io","UKBMS.1971","2010","4","17","0"
"Aglais io","UKBMS.1971","2010","4","26","0"
"Aglais io","UKBMS.1971","2010","5","3","0"
"Aglais io","UKBMS.1971","2010","5","6","0"
"Aglais io","UKBMS.1971","2010","5","19","0"
"Aglais io","UKBMS.1971","2010","5","23","0"
"Aglais io","UKBMS.1971","2010","6","21","0"
"Aglais io","UKBMS.1971","2010","6","27","0"
"Aglais io","UKBMS.1971","2010","7","1","1"
"Aglais io","UKBMS.1971","2010","7","9","0"
"Aglais io","UKBMS.1971","2010","7","18","23"
"Aglais io","UKBMS.1971","2010","7","26","4"
"Aglais io","UKBMS.1971","2010","7","30","8"
"Aglais io","UKBMS.1971","2010","8","5","1"
"Aglais io","UKBMS.1971","2010","8","16","6"
"Aglais io","UKBMS.1971","2010","8","24","0"
"Aglais io","UKBMS.1971","2010","9","1","0"
"Aglais io","UKBMS.1971","2010","9","7","0"
"Aglais io","UKBMS.1971","2010","9","12","0"
"Aglais io","UKBMS.1971","2010","9","19","0"
"Aglais io","UKBMS.1976","2010","4","9","0"
"Aglais io","UKBMS.1976","2010","4","16","0"
"Aglais io","UKBMS.1976","2010","4","23","0"
"Aglais io","UKBMS.1976","2010","4","30","0"
"Aglais io","UKBMS.1976","2010","5","14","0"
"Aglais io","UKBMS.1976","2010","5","19","0"
"Aglais io","UKBMS.1976","2010","5","28","0"
"Aglais io","UKBMS.1976","2010","6","20","0"
"Aglais io","UKBMS.1976","2010","6","30","0"
"Aglais io","UKBMS.1976","2010","7","23","2"
"Aglais io","UKBMS.1976","2010","8","2","1"
"Aglais io","UKBMS.1977","2010","4","3","0"
"Aglais io","UKBMS.1977","2010","4","8","0"
"Aglais io","UKBMS.1977","2010","4","16","0"
"Aglais io","UKBMS.1977","2010","4","24","0"
"Aglais io","UKBMS.1977","2010","5","10","0"
"Aglais io","UKBMS.1977","2010","5","18","0"
"Aglais io","UKBMS.1977","2010","5","21","0"
"Aglais io","UKBMS.1977","2010","6","2","0"
"Aglais io","UKBMS.1977","2010","6","9","0"
"Aglais io","UKBMS.1977","2010","6","23","0"
"Aglais io","UKBMS.1977","2010","6","29","0"
"Aglais io","UKBMS.1977","2010","7","3","0"
"Aglais io","UKBMS.1977","2010","7","10","5"
"Aglais io","UKBMS.1977","2010","7","17","7"
"Aglais io","UKBMS.1977","2010","7","24","10"
"Aglais io","UKBMS.1977","2010","7","31","11"
"Aglais io","UKBMS.1977","2010","8","6","9"
"Aglais io","UKBMS.1977","2010","8","15","4"
"Aglais io","UKBMS.1977","2010","8","22","1"
"Aglais io","UKBMS.1977","2010","8","27","0"
"Aglais io","UKBMS.1977","2010","9","1","0"
"Aglais io","UKBMS.1977","2010","9","6","0"
"Aglais io","UKBMS.1977","2010","9","9","0"
"Aglais io","UKBMS.1977","2010","9","18","0"
"Aglais io","UKBMS.1977","2010","9","25","0"
"Aglais io","UKBMS.1981","2010","4","11","0"
"Aglais io","UKBMS.1981","2010","4","16","0"
"Aglais io","UKBMS.1981","2010","4","30","0"
"Aglais io","UKBMS.1981","2010","5","8","0"
"Aglais io","UKBMS.1981","2010","5","15","0"
"Aglais io","UKBMS.1981","2010","5","23","0"
"Aglais io","UKBMS.1981","2010","5","30","0"
"Aglais io","UKBMS.1981","2010","6","17","0"
"Aglais io","UKBMS.1981","2010","6","27","0"
"Aglais io","UKBMS.1981","2010","7","4","0"
"Aglais io","UKBMS.1981","2010","7","10","3"
"Aglais io","UKBMS.1981","2010","7","18","7"
"Aglais io","UKBMS.1981","2010","7","24","9"
"Aglais io","UKBMS.1981","2010","8","1","1"
"Aglais io","UKBMS.1981","2010","8","7","2"
"Aglais io","UKBMS.1981","2010","9","12","0"
"Aglais io","UKBMS.1981","2010","9","19","0"
"Aglais io","UKBMS.1981","2010","9","26","0"
"Aglais io","UKBMS.1982","2010","4","9","0"
"Aglais io","UKBMS.1982","2010","4","18","0"
"Aglais io","UKBMS.1982","2010","5","5","0"
"Aglais io","UKBMS.1982","2010","5","15","0"
"Aglais io","UKBMS.1982","2010","5","23","0"
"Aglais io","UKBMS.1982","2010","6","2","0"
"Aglais io","UKBMS.1982","2010","6","6","0"
"Aglais io","UKBMS.1982","2010","6","16","0"
"Aglais io","UKBMS.1982","2010","6","21","0"
"Aglais io","UKBMS.1982","2010","6","26","0"
"Aglais io","UKBMS.1982","2010","7","7","0"
"Aglais io","UKBMS.1982","2010","7","14","8"
"Aglais io","UKBMS.1982","2010","7","16","1"
"Aglais io","UKBMS.1982","2010","7","25","4"
"Aglais io","UKBMS.1982","2010","8","3","2"
"Aglais io","UKBMS.1982","2010","8","8","7"
"Aglais io","UKBMS.1982","2010","8","16","0"
"Aglais io","UKBMS.1982","2010","8","22","0"
"Aglais io","UKBMS.1982","2010","8","31","0"
"Aglais io","UKBMS.1982","2010","9","5","0"
"Aglais io","UKBMS.1982","2010","9","12","0"
"Aglais io","UKBMS.1982","2010","9","20","0"
"Aglais io","UKBMS.1984","2010","4","9","0"
"Aglais io","UKBMS.1984","2010","4","18","0"
"Aglais io","UKBMS.1984","2010","4","25","0"
"Aglais io","UKBMS.1984","2010","5","6","0"
"Aglais io","UKBMS.1984","2010","5","15","0"
"Aglais io","UKBMS.1984","2010","5","21","0"
"Aglais io","UKBMS.1984","2010","5","30","0"
"Aglais io","UKBMS.1984","2010","6","5","0"
"Aglais io","UKBMS.1984","2010","6","12","0"
"Aglais io","UKBMS.1984","2010","6","20","0"
"Aglais io","UKBMS.1984","2010","6","26","0"
"Aglais io","UKBMS.1984","2010","7","3","0"
"Aglais io","UKBMS.1984","2010","7","10","0"
"Aglais io","UKBMS.1984","2010","7","18","6"
"Aglais io","UKBMS.1984","2010","7","25","3"
"Aglais io","UKBMS.1984","2010","7","30","0"
"Aglais io","UKBMS.1984","2010","8","15","1"
"Aglais io","UKBMS.1984","2010","8","21","0"
"Aglais io","UKBMS.1984","2010","9","2","0"
"Aglais io","UKBMS.1984","2010","9","12","0"
"Aglais io","UKBMS.1987","2010","4","6","0"
"Aglais io","UKBMS.1987","2010","4","8","0"
"Aglais io","UKBMS.1987","2010","4","17","0"
"Aglais io","UKBMS.1987","2010","4","23","0"
"Aglais io","UKBMS.1987","2010","5","18","0"
"Aglais io","UKBMS.1987","2010","5","24","0"
"Aglais io","UKBMS.1987","2010","6","2","0"
"Aglais io","UKBMS.1987","2010","6","3","0"
"Aglais io","UKBMS.1987","2010","6","16","0"
"Aglais io","UKBMS.1987","2010","6","22","0"
"Aglais io","UKBMS.1987","2010","6","28","0"
"Aglais io","UKBMS.1987","2010","7","5","0"
"Aglais io","UKBMS.1987","2010","7","8","2"
"Aglais io","UKBMS.1987","2010","7","20","53"
"Aglais io","UKBMS.1987","2010","7","24","32"
"Aglais io","UKBMS.1987","2010","7","30","50"
"Aglais io","UKBMS.1987","2010","8","5","34"
"Aglais io","UKBMS.1987","2010","8","15","9"
"Aglais io","UKBMS.1987","2010","8","24","0"
"Aglais io","UKBMS.1987","2010","8","28","0"
"Aglais io","UKBMS.1987","2010","9","8","0"
"Aglais io","UKBMS.1987","2010","9","9","0"
"Aglais io","UKBMS.1987","2010","9","18","0"
"Aglais io","UKBMS.1987","2010","9","25","0"
"Aglais io","UKBMS.1989","2010","4","6","0"
"Aglais io","UKBMS.1989","2010","4","14","0"
"Aglais io","UKBMS.1989","2010","4","21","0"
"Aglais io","UKBMS.1989","2010","4","28","0"
"Aglais io","UKBMS.1989","2010","5","5","0"
"Aglais io","UKBMS.1989","2010","5","10","0"
"Aglais io","UKBMS.1989","2010","5","14","0"
"Aglais io","UKBMS.1989","2010","5","22","0"
"Aglais io","UKBMS.1989","2010","6","2","0"
"Aglais io","UKBMS.1989","2010","6","4","0"
"Aglais io","UKBMS.1989","2010","6","16","0"
"Aglais io","UKBMS.1989","2010","6","22","0"
"Aglais io","UKBMS.1989","2010","6","28","0"
"Aglais io","UKBMS.1989","2010","7","4","0"
"Aglais io","UKBMS.1989","2010","7","14","34"
"Aglais io","UKBMS.1989","2010","7","19","44"
"Aglais io","UKBMS.1989","2010","7","28","72"
"Aglais io","UKBMS.1989","2010","8","3","54"
"Aglais io","UKBMS.1989","2010","8","6","38"
"Aglais io","UKBMS.1989","2010","8","15","18"
"Aglais io","UKBMS.1989","2010","8","22","0"
"Aglais io","UKBMS.1989","2010","8","28","2"
"Aglais io","UKBMS.1989","2010","9","2","2"
"Aglais io","UKBMS.1989","2010","9","9","0"
"Aglais io","UKBMS.1989","2010","9","17","0"
"Aglais io","UKBMS.1989","2010","9","25","0"
"Aglais io","UKBMS.1989","2010","9","30","0"
"Aglais io","UKBMS.1991","2010","4","1","0"
"Aglais io","UKBMS.1991","2010","4","10","0"
"Aglais io","UKBMS.1991","2010","4","17","0"
"Aglais io","UKBMS.1991","2010","4","24","0"
"Aglais io","UKBMS.1991","2010","5","1","0"
"Aglais io","UKBMS.1991","2010","5","9","0"
"Aglais io","UKBMS.1991","2010","5","15","0"
"Aglais io","UKBMS.1991","2010","5","22","0"
"Aglais io","UKBMS.1991","2010","5","29","0"
"Aglais io","UKBMS.1991","2010","5","31","0"
"Aglais io","UKBMS.1991","2010","6","5","0"
"Aglais io","UKBMS.1991","2010","6","12","0"
"Aglais io","UKBMS.1991","2010","6","13","0"
"Aglais io","UKBMS.1991","2010","6","19","0"
"Aglais io","UKBMS.1991","2010","6","27","0"
"Aglais io","UKBMS.1991","2010","7","3","0"
"Aglais io","UKBMS.1991","2010","7","10","10"
"Aglais io","UKBMS.1991","2010","7","17","14"
"Aglais io","UKBMS.1991","2010","7","24","5"
"Aglais io","UKBMS.1991","2010","7","31","3"
"Aglais io","UKBMS.1991","2010","8","1","15"
"Aglais io","UKBMS.1991","2010","8","7","16"
"Aglais io","UKBMS.1991","2010","8","14","0"
"Aglais io","UKBMS.1991","2010","8","15","0"
"Aglais io","UKBMS.1991","2010","8","20","0"
"Aglais io","UKBMS.1991","2010","8","28","0"
"Aglais io","UKBMS.1991","2010","9","4","0"
"Aglais io","UKBMS.1991","2010","9","12","0"
"Aglais io","UKBMS.1991","2010","9","17","0"
"Aglais io","UKBMS.1991","2010","9","25","0"
"Aglais io","UKBMS.1992","2010","4","4","0"
"Aglais io","UKBMS.1992","2010","4","10","0"
"Aglais io","UKBMS.1992","2010","4","17","0"
"Aglais io","UKBMS.1992","2010","4","24","0"
"Aglais io","UKBMS.1992","2010","5","1","0"
"Aglais io","UKBMS.1992","2010","5","7","0"
"Aglais io","UKBMS.1992","2010","5","15","0"
"Aglais io","UKBMS.1992","2010","5","23","0"
"Aglais io","UKBMS.1992","2010","5","30","0"
"Aglais io","UKBMS.1992","2010","6","5","0"
"Aglais io","UKBMS.1992","2010","6","16","0"
"Aglais io","UKBMS.1992","2010","6","22","0"
"Aglais io","UKBMS.1992","2010","6","28","0"
"Aglais io","UKBMS.1992","2010","7","5","1"
"Aglais io","UKBMS.1992","2010","7","9","0"
"Aglais io","UKBMS.1992","2010","7","19","9"
"Aglais io","UKBMS.1992","2010","7","25","19"
"Aglais io","UKBMS.1992","2010","8","3","18"
"Aglais io","UKBMS.1992","2010","8","11","12"
"Aglais io","UKBMS.1992","2010","8","16","8"
"Aglais io","UKBMS.1992","2010","8","21","3"
"Aglais io","UKBMS.1992","2010","8","31","0"
"Aglais io","UKBMS.1992","2010","9","12","1"
"Aglais io","UKBMS.1992","2010","9","18","0"
"Aglais io","UKBMS.1992","2010","9","28","0"
"Aglais io","UKBMS.1993","2010","4","6","0"
"Aglais io","UKBMS.1993","2010","4","10","0"
"Aglais io","UKBMS.1993","2010","4","17","0"
"Aglais io","UKBMS.1993","2010","4","27","0"
"Aglais io","UKBMS.1993","2010","5","1","0"
"Aglais io","UKBMS.1993","2010","5","15","0"
"Aglais io","UKBMS.1993","2010","5","22","0"
"Aglais io","UKBMS.1993","2010","6","4","0"
"Aglais io","UKBMS.1993","2010","6","13","0"
"Aglais io","UKBMS.1993","2010","6","22","0"
"Aglais io","UKBMS.1993","2010","6","26","0"
"Aglais io","UKBMS.1993","2010","7","4","0"
"Aglais io","UKBMS.1993","2010","7","11","6"
"Aglais io","UKBMS.1993","2010","7","17","11"
"Aglais io","UKBMS.1993","2010","7","24","14"
"Aglais io","UKBMS.1993","2010","7","31","14"
"Aglais io","UKBMS.1993","2010","8","8","7"
"Aglais io","UKBMS.1993","2010","8","15","7"
"Aglais io","UKBMS.1993","2010","8","22","4"
"Aglais io","UKBMS.1993","2010","8","30","0"
"Aglais io","UKBMS.1993","2010","9","4","0"
"Aglais io","UKBMS.1993","2010","9","12","0"
"Aglais io","UKBMS.1993","2010","9","18","0"
"Aglais io","UKBMS.1995","2010","5","5","0"
"Aglais io","UKBMS.1995","2010","5","7","0"
"Aglais io","UKBMS.1995","2010","5","9","0"
"Aglais io","UKBMS.1995","2010","5","10","0"
"Aglais io","UKBMS.1995","2010","5","12","0"
"Aglais io","UKBMS.1995","2010","5","14","0"
"Aglais io","UKBMS.1995","2010","5","16","0"
"Aglais io","UKBMS.1995","2010","5","17","0"
"Aglais io","UKBMS.1995","2010","5","19","0"
"Aglais io","UKBMS.1995","2010","5","23","0"
"Aglais io","UKBMS.1995","2010","5","24","0"
"Aglais io","UKBMS.1995","2010","5","26","0"
"Aglais io","UKBMS.1995","2010","5","31","0"
"Aglais io","UKBMS.1995","2010","6","2","0"
"Aglais io","UKBMS.1995","2010","6","5","1"
"Aglais io","UKBMS.1995","2010","6","7","0"
"Aglais io","UKBMS.1995","2010","6","11","0"
"Aglais io","UKBMS.1995","2010","6","14","0"
"Aglais io","UKBMS.1995","2010","6","16","0"
"Aglais io","UKBMS.1995","2010","6","18","0"
"Aglais io","UKBMS.1995","2010","6","21","0"
"Aglais io","UKBMS.1995","2010","6","23","0"
"Aglais io","UKBMS.1995","2010","6","25","0"
"Aglais io","UKBMS.1995","2010","6","27","0"
"Aglais io","UKBMS.1995","2010","6","28","0"
"Aglais io","UKBMS.1995","2010","7","2","0"
"Aglais io","UKBMS.1995","2010","7","4","1"
"Aglais io","UKBMS.1995","2010","7","5","0"
"Aglais io","UKBMS.1995","2010","7","7","0"
"Aglais io","UKBMS.1995","2010","7","9","2"
"Aglais io","UKBMS.1995","2010","7","12","8"
"Aglais io","UKBMS.1995","2010","7","14","0"
"Aglais io","UKBMS.1995","2010","7","16","3"
"Aglais io","UKBMS.1995","2010","7","18","8"
"Aglais io","UKBMS.1995","2010","7","19","13"
"Aglais io","UKBMS.1995","2010","7","21","7"
"Aglais io","UKBMS.1995","2010","7","23","0"
"Aglais io","UKBMS.1995","2010","7","26","1"
"Aglais io","UKBMS.1995","2010","7","28","2"
"Aglais io","UKBMS.1995","2010","8","2","7"
"Aglais io","UKBMS.1995","2010","8","4","0"
"Aglais io","UKBMS.1995","2010","8","9","0"
"Aglais io","UKBMS.1995","2010","8","11","0"
"Aglais io","UKBMS.1995","2010","8","13","0"
"Aglais io","UKBMS.1995","2010","8","16","0"
"Aglais io","UKBMS.1995","2010","8","18","0"
"Aglais io","UKBMS.1995","2010","8","20","0"
"Aglais io","UKBMS.1995","2010","8","23","0"
"Aglais io","UKBMS.1995","2010","8","25","0"
"Aglais io","UKBMS.1995","2010","8","27","0"
"Aglais io","UKBMS.1995","2010","8","30","0"
"Aglais io","UKBMS.1995","2010","9","1","0"
"Aglais io","UKBMS.1995","2010","9","3","0"
"Aglais io","UKBMS.1995","2010","9","6","0"
"Aglais io","UKBMS.1995","2010","9","8","0"
"Aglais io","UKBMS.1995","2010","9","10","0"
"Aglais io","UKBMS.1995","2010","9","15","0"
"Aglais io","UKBMS.1998","2010","4","9","0"
"Aglais io","UKBMS.1998","2010","4","18","0"
"Aglais io","UKBMS.1998","2010","5","5","0"
"Aglais io","UKBMS.1998","2010","5","15","0"
"Aglais io","UKBMS.1998","2010","5","23","0"
"Aglais io","UKBMS.1998","2010","6","2","0"
"Aglais io","UKBMS.1998","2010","6","6","0"
"Aglais io","UKBMS.1998","2010","6","15","0"
"Aglais io","UKBMS.1998","2010","6","22","0"
"Aglais io","UKBMS.1998","2010","6","26","0"
"Aglais io","UKBMS.1998","2010","7","4","0"
"Aglais io","UKBMS.1998","2010","7","14","0"
"Aglais io","UKBMS.1998","2010","7","16","0"
"Aglais io","UKBMS.1998","2010","7","25","5"
"Aglais io","UKBMS.1998","2010","8","3","3"
"Aglais io","UKBMS.1998","2010","8","8","13"
"Aglais io","UKBMS.1998","2010","8","16","2"
"Aglais io","UKBMS.1998","2010","8","22","0"
"Aglais io","UKBMS.1998","2010","8","31","0"
"Aglais io","UKBMS.1998","2010","9","2","0"
"Aglais io","UKBMS.1998","2010","9","12","0"
"Aglais io","UKBMS.1998","2010","9","20","0"
"Aglais io","UKBMS.1999","2010","4","1","0"
"Aglais io","UKBMS.1999","2010","4","9","0"
"Aglais io","UKBMS.1999","2010","4","18","0"
"Aglais io","UKBMS.1999","2010","4","24","0"
"Aglais io","UKBMS.1999","2010","5","13","0"
"Aglais io","UKBMS.1999","2010","5","22","0"
"Aglais io","UKBMS.1999","2010","6","2","0"
"Aglais io","UKBMS.1999","2010","6","6","0"
"Aglais io","UKBMS.1999","2010","6","12","0"
"Aglais io","UKBMS.1999","2010","6","23","0"
"Aglais io","UKBMS.1999","2010","6","26","0"
"Aglais io","UKBMS.1999","2010","7","4","0"
"Aglais io","UKBMS.1999","2010","7","18","10"
"Aglais io","UKBMS.1999","2010","7","24","7"
"Aglais io","UKBMS.1999","2010","7","27","7"
"Aglais io","UKBMS.1999","2010","7","31","8"
"Aglais io","UKBMS.1999","2010","8","5","7"
"Aglais io","UKBMS.1999","2010","8","13","0"
"Aglais io","UKBMS.1999","2010","8","22","0"
"Aglais io","UKBMS.1999","2010","8","28","0"
"Aglais io","UKBMS.1999","2010","9","3","0"
"Aglais io","UKBMS.1999","2010","9","12","0"
"Aglais io","UKBMS.1999","2010","9","18","0"
"Aglais io","UKBMS.1999","2010","9","25","0"
"Aglais io","UKBMS.2","2010","4","6","0"
"Aglais io","UKBMS.2","2010","4","14","0"
"Aglais io","UKBMS.2","2010","4","17","0"
"Aglais io","UKBMS.2","2010","4","27","0"
"Aglais io","UKBMS.2","2010","5","1","0"
"Aglais io","UKBMS.2","2010","5","16","0"
"Aglais io","UKBMS.2","2010","5","21","0"
"Aglais io","UKBMS.2","2010","6","2","0"
"Aglais io","UKBMS.2","2010","6","9","0"
"Aglais io","UKBMS.2","2010","6","16","0"
"Aglais io","UKBMS.2","2010","6","22","0"
"Aglais io","UKBMS.2","2010","6","26","0"
"Aglais io","UKBMS.2","2010","7","7","0"
"Aglais io","UKBMS.2","2010","7","14","19"
"Aglais io","UKBMS.2","2010","7","20","23"
"Aglais io","UKBMS.2","2010","7","28","48"
"Aglais io","UKBMS.2","2010","8","3","25"
"Aglais io","UKBMS.2","2010","8","10","12"
"Aglais io","UKBMS.2","2010","8","18","12"
"Aglais io","UKBMS.2","2010","8","22","4"
"Aglais io","UKBMS.2","2010","8","31","0"
"Aglais io","UKBMS.2","2010","9","8","0"
"Aglais io","UKBMS.2","2010","9","12","0"
"Aglais io","UKBMS.2","2010","9","18","0"
"Aglais io","UKBMS.2001","2010","4","6","0"
"Aglais io","UKBMS.2001","2010","4","8","0"
"Aglais io","UKBMS.2001","2010","4","15","0"
"Aglais io","UKBMS.2001","2010","4","23","0"
"Aglais io","UKBMS.2001","2010","5","5","0"
"Aglais io","UKBMS.2001","2010","5","10","0"
"Aglais io","UKBMS.2001","2010","5","14","0"
"Aglais io","UKBMS.2001","2010","6","2","0"
"Aglais io","UKBMS.2001","2010","6","4","0"
"Aglais io","UKBMS.2001","2010","6","16","0"
"Aglais io","UKBMS.2001","2010","6","23","0"
"Aglais io","UKBMS.2001","2010","6","25","0"
"Aglais io","UKBMS.2001","2010","7","2","0"
"Aglais io","UKBMS.2001","2010","7","9","2"
"Aglais io","UKBMS.2001","2010","7","19","14"
"Aglais io","UKBMS.2001","2010","7","28","21"
"Aglais io","UKBMS.2001","2010","8","11","11"
"Aglais io","UKBMS.2001","2010","8","16","5"
"Aglais io","UKBMS.2001","2010","8","28","1"
"Aglais io","UKBMS.2001","2010","9","2","0"
"Aglais io","UKBMS.2001","2010","9","9","0"
"Aglais io","UKBMS.2001","2010","9","17","0"
"Aglais io","UKBMS.2001","2010","9","25","0"
"Aglais io","UKBMS.2003","2010","4","20","0"
"Aglais io","UKBMS.2003","2010","4","28","0"
"Aglais io","UKBMS.2003","2010","5","8","0"
"Aglais io","UKBMS.2003","2010","5","14","0"
"Aglais io","UKBMS.2003","2010","5","21","0"
"Aglais io","UKBMS.2003","2010","6","2","0"
"Aglais io","UKBMS.2003","2010","6","14","0"
"Aglais io","UKBMS.2003","2010","6","18","0"
"Aglais io","UKBMS.2003","2010","6","25","0"
"Aglais io","UKBMS.2003","2010","7","2","0"
"Aglais io","UKBMS.2003","2010","7","9","0"
"Aglais io","UKBMS.2003","2010","7","19","9"
"Aglais io","UKBMS.2003","2010","7","28","21"
"Aglais io","UKBMS.2003","2010","8","3","7"
"Aglais io","UKBMS.2003","2010","8","9","6"
"Aglais io","UKBMS.2003","2010","8","16","9"
"Aglais io","UKBMS.2003","2010","9","1","0"
"Aglais io","UKBMS.2003","2010","9","17","0"
"Aglais io","UKBMS.2006","2010","4","6","0"
"Aglais io","UKBMS.2006","2010","4","13","0"
"Aglais io","UKBMS.2006","2010","4","21","0"
"Aglais io","UKBMS.2006","2010","4","24","0"
"Aglais io","UKBMS.2006","2010","5","6","0"
"Aglais io","UKBMS.2006","2010","5","19","0"
"Aglais io","UKBMS.2006","2010","5","24","0"
"Aglais io","UKBMS.2006","2010","5","30","0"
"Aglais io","UKBMS.2006","2010","6","3","0"
"Aglais io","UKBMS.2006","2010","6","13","0"
"Aglais io","UKBMS.2006","2010","6","22","0"
"Aglais io","UKBMS.2006","2010","7","6","0"
"Aglais io","UKBMS.2006","2010","7","10","0"
"Aglais io","UKBMS.2006","2010","7","28","35"
"Aglais io","UKBMS.2006","2010","8","9","19"
"Aglais io","UKBMS.2006","2010","8","23","9"
"Aglais io","UKBMS.2006","2010","8","28","4"
"Aglais io","UKBMS.2006","2010","9","22","0"
"Aglais io","UKBMS.2006","2010","9","25","0"
"Aglais io","UKBMS.2008","2010","4","8","0"
"Aglais io","UKBMS.2008","2010","4","28","0"
"Aglais io","UKBMS.2008","2010","5","10","0"
"Aglais io","UKBMS.2008","2010","5","19","0"
"Aglais io","UKBMS.2008","2010","5","22","0"
"Aglais io","UKBMS.2008","2010","6","2","0"
"Aglais io","UKBMS.2008","2010","6","5","0"
"Aglais io","UKBMS.2008","2010","6","12","0"
"Aglais io","UKBMS.2008","2010","6","17","0"
"Aglais io","UKBMS.2008","2010","6","28","0"
"Aglais io","UKBMS.2008","2010","7","2","5"
"Aglais io","UKBMS.2008","2010","7","3","0"
"Aglais io","UKBMS.2008","2010","7","16","1"
"Aglais io","UKBMS.2008","2010","7","24","5"
"Aglais io","UKBMS.2008","2010","8","9","4"
"Aglais io","UKBMS.2008","2010","8","16","7"
"Aglais io","UKBMS.2008","2010","9","2","0"
